entrez_id,logFC,PValue
60,1.085479873,2.08E-06
101060226,1.638316731,2.08E-06
79800,-0.930588265,2.09E-06
64743,-0.649217633,2.10E-06
26750,-0.698055243,2.10E-06
64782,1.765691536,2.10E-06
1622,2.288342612,2.11E-06
54878,-0.834941495,2.11E-06
54904,-0.80754559,2.12E-06
10873,-1.020584908,2.13E-06
60682,-0.884035972,2.13E-06
353324,3.294038875,2.13E-06
84684,-2.870351637,2.14E-06
1033,2.491879279,2.14E-06
342132,-1.097410862,2.16E-06
284098,1.055828837,2.17E-06
64840,-0.727847415,2.17E-06
11007,-1.158536041,2.17E-06
348995,0.978803362,2.18E-06
4669,1.171617727,2.19E-06
541468,-1.039119304,2.19E-06
317749,1.445715536,2.21E-06
5965,1.375803038,2.22E-06
23554,3.020924574,2.22E-06
147184,1.637582663,2.26E-06
57569,-1.423133508,2.27E-06
112770,1.620013007,2.27E-06
9858,-1.179053107,2.28E-06
51690,1.716230749,2.29E-06
6470,1.277714595,2.31E-06
25854,-1.278349345,2.32E-06
5269,1.323680421,2.35E-06
51030,1.041683382,2.38E-06
8795,2.120624265,2.38E-06
10577,2.497280084,2.38E-06
54733,1.845133645,2.39E-06
7324,1.153367763,2.39E-06
5046,-2.543615559,2.40E-06
8715,-1.772807139,2.41E-06
51338,4.097029806,2.42E-06
284521,-3.014077033,2.43E-06
6144,1.859840644,2.43E-06
80235,-1.314419298,2.45E-06
83439,2.111462525,2.45E-06
25904,0.718172349,2.45E-06
261729,-2.21123719,2.45E-06
10430,1.271926784,2.47E-06
8324,2.914098405,2.48E-06
84836,1.39291286,2.49E-06
6867,-1.154043728,2.50E-06
54537,0.987823859,2.50E-06
284427,-1.774768051,2.51E-06
10605,0.815585178,2.51E-06
23462,1.797590075,2.51E-06
7975,-1.430894234,2.51E-06
84954,-0.814346366,2.53E-06
23242,-1.646852905,2.53E-06
57325,-0.709664874,2.53E-06
390940,2.452727052,2.54E-06
64747,1.405179551,2.55E-06
27148,1.524631479,2.55E-06
11251,-1.997819965,2.55E-06
114049,0.911283691,2.55E-06
102606463,2.079617842,2.56E-06
869,-3.024301579,2.56E-06
1842,2.749084127,2.57E-06
79807,1.151353839,2.57E-06
339390,-3.214368801,2.58E-06
140738,2.891901696,2.58E-06
143425,-2.430232619,2.59E-06
10472,-1.465608526,2.60E-06
101927768,-1.431288277,2.62E-06
55092,1.562449184,2.63E-06
94032,-1.628252565,2.63E-06
9016,-0.930069831,2.64E-06
140576,2.464248857,2.66E-06
6424,4.032025773,2.66E-06
80071,1.818622126,2.67E-06
8912,-1.861236773,2.70E-06
2334,-2.916211166,2.70E-06
1807,-2.083284786,2.71E-06
54469,1.434592435,2.72E-06
5351,1.855396733,2.75E-06
10120,-0.716386759,2.76E-06
10750,2.018476425,2.77E-06
26039,-1.022904112,2.77E-06
6201,2.122154832,2.78E-06
546,-0.9489121,2.81E-06
91975,2.362699482,2.81E-06
26091,-0.788732989,2.82E-06
643680,4.18542045,2.82E-06
53354,-1.247891111,2.83E-06
285237,1.140213702,2.87E-06
23352,-0.98635781,2.87E-06
116,-2.50191761,2.88E-06
55611,-0.787155023,2.88E-06
133746,-0.981996226,2.89E-06
5328,4.023693171,2.89E-06
55183,-0.806493455,2.90E-06
10098,-1.004374932,2.91E-06
3229,8.859783615,2.92E-06
2059,1.084218503,2.92E-06
90271,-1.107091244,2.92E-06
54677,1.821841778,2.95E-06
9572,-1.562758491,2.95E-06
26608,1.14888647,2.95E-06
1101,-2.548122097,2.97E-06
29980,1.325535892,2.98E-06
219988,1.174132861,2.98E-06
79949,5.953046467,2.98E-06
3140,1.748064343,2.99E-06
6664,3.95884564,3.01E-06
126282,-1.159962866,3.06E-06
84950,0.93343381,3.07E-06
126308,1.046700612,3.07E-06
9830,1.58142145,3.09E-06
23005,-1.024453801,3.11E-06
64145,-0.891482281,3.12E-06
145748,-0.992422418,3.12E-06
57562,-2.149347643,3.13E-06
3157,-1.423694825,3.14E-06
140688,-1.346333049,3.14E-06
54974,0.943874874,3.19E-06
10733,2.053397089,3.20E-06
256309,-1.50600369,3.20E-06
253650,-2.929516786,3.21E-06
4582,2.68749862,3.22E-06
27347,-0.940697256,3.24E-06
84726,-1.367246594,3.25E-06
54732,1.058713328,3.25E-06
23474,1.494259023,3.28E-06
7044,4.808931274,3.29E-06
7982,0.912222535,3.30E-06
26135,0.937183065,3.30E-06
79022,2.057394487,3.31E-06
10021,-2.372684064,3.31E-06
283887,-1.754528699,3.31E-06
138639,-1.321545697,3.31E-06
64101,-1.696371793,3.34E-06
6130,1.642667548,3.35E-06
25855,0.837236067,3.36E-06
3955,2.839873315,3.37E-06
51320,1.178217667,3.40E-06
7762,-2.085561867,3.42E-06
29924,-0.822085472,3.42E-06
57010,2.36081181,3.42E-06
170960,-0.849636448,3.43E-06
22822,2.117582214,3.44E-06
57175,0.927384352,3.46E-06
84312,-0.926011081,3.50E-06
200316,2.286123367,3.50E-06
3426,3.364805,3.50E-06
8460,1.795934546,3.51E-06
140597,-1.934948633,3.51E-06
59345,1.41859397,3.54E-06
56944,2.068557173,3.55E-06
100996941,6.698620323,3.56E-06
762,-2.211808443,3.57E-06
5557,1.544418008,3.57E-06
3074,1.706545157,3.58E-06
8836,1.845887316,3.58E-06
51100,1.009409732,3.58E-06
9088,2.574861545,3.59E-06
105377585,-1.766403013,3.59E-06
90381,2.606615868,3.64E-06
683,2.433936906,3.65E-06
1912,1.143723514,3.65E-06
81491,-1.986612128,3.66E-06
100132406,2.020608051,3.68E-06
2834,-3.000908815,3.68E-06
414236,3.651391025,3.68E-06
201799,2.528394944,3.68E-06
22986,-2.16967178,3.70E-06
143279,-0.99046938,3.71E-06
100874365,6.900210136,3.72E-06
63895,-2.20614963,3.74E-06
8417,-0.873746176,3.75E-06
63916,-0.741293457,3.83E-06
56983,0.987618072,3.84E-06
444882,-1.987573316,3.84E-06
26959,1.106786178,3.85E-06
221883,7.271062974,3.87E-06
6932,2.030798608,3.88E-06
389075,-3.094852439,3.89E-06
54621,1.12188099,3.89E-06
9055,2.113885776,3.92E-06
2835,-2.504230528,3.92E-06
100506660,1.701775331,3.92E-06
57189,-1.122959259,3.95E-06
2022,1.82637765,3.95E-06
55222,-1.051867278,3.97E-06
200185,1.111876945,3.97E-06
100128191,2.019484092,3.98E-06
4837,5.57623312,3.98E-06
23175,-1.069964328,3.99E-06
55020,1.441033476,3.99E-06
282890,2.026681512,4.02E-06
171586,1.316624449,4.02E-06
159195,-1.531413052,4.02E-06
26521,1.916479137,4.03E-06
8697,0.715560817,4.05E-06
100130613,5.622427039,4.05E-06
100306951,1.498609486,4.05E-06
3035,-0.587148467,4.08E-06
10011,1.230330509,4.10E-06
91392,1.33035222,4.12E-06
100874362,5.421823818,4.12E-06
84650,1.397384458,4.14E-06
145864,2.312341926,4.15E-06
5578,-1.063877639,4.15E-06
27032,-0.637401346,4.16E-06
55768,0.707627558,4.18E-06
25861,-1.442454186,4.20E-06
65003,1.415801076,4.21E-06
55106,2.496217334,4.22E-06
55806,-1.899922594,4.22E-06
64924,0.85311101,4.24E-06
4358,0.962933819,4.25E-06
4860,1.511546451,4.25E-06
3115,2.631134065,4.26E-06
90627,-1.202267345,4.26E-06
23546,-2.076227365,4.28E-06
55552,1.09791553,4.28E-06
55745,-0.695941968,4.29E-06
64744,-1.087397428,4.29E-06
54360,3.575803497,4.33E-06
83786,1.027005144,4.37E-06
131076,1.193279834,4.38E-06
1116,6.191911927,4.39E-06
5939,1.083803929,4.40E-06
79709,1.622018555,4.40E-06
80023,-0.863142081,4.41E-06
29761,-0.877637908,4.42E-06
285556,-2.480511293,4.43E-06
284485,-1.97603892,4.43E-06
221927,1.217246841,4.50E-06
55207,-0.671051735,4.51E-06
541565,1.074061724,4.53E-06
3704,1.089033565,4.53E-06
21,-1.241721237,4.53E-06
2050,2.567350225,4.53E-06
105372233,2.584676043,4.56E-06
100506098,3.805168683,4.57E-06
165324,0.870094695,4.59E-06
643155,0.736279663,4.59E-06
221091,3.541120067,4.60E-06
259282,-1.002574951,4.62E-06
3956,2.505506541,4.63E-06
26013,-1.572511154,4.65E-06
8086,0.880818756,4.66E-06
128346,2.374783425,4.67E-06
343099,1.707845288,4.68E-06
8455,-0.931104293,4.68E-06
79577,0.812313025,4.70E-06
10905,-0.728416634,4.72E-06
79713,1.987147824,4.76E-06
5653,-2.797366761,4.80E-06
3205,8.381606836,4.82E-06
136895,1.761234445,4.84E-06
11314,2.422914664,4.87E-06
54815,1.069802179,4.88E-06
23208,-1.053466867,4.88E-06
414,1.713722347,4.88E-06
7474,2.251809519,4.90E-06
4069,4.390980581,4.90E-06
10007,1.008403461,4.91E-06
53938,1.291488389,4.93E-06
84735,-2.795408726,4.93E-06
387923,-1.406810595,4.94E-06
7171,1.690175861,4.96E-06
6119,1.583776879,4.97E-06
107984660,2.394474135,4.98E-06
54522,-0.915841249,4.99E-06
94160,-3.091725052,5.00E-06
8505,-0.785014958,5.01E-06
5436,1.447263096,5.03E-06
8794,3.103501361,5.04E-06
84747,1.108272114,5.04E-06
23564,1.039108797,5.05E-06
55605,-1.316803222,5.06E-06
10224,1.219084879,5.06E-06
6546,-1.159780954,5.08E-06
1937,1.533943806,5.11E-06
57863,-2.35350101,5.12E-06
23769,-2.113286317,5.12E-06
126364,2.751073043,5.13E-06
6495,4.36692771,5.13E-06
8863,-1.533332618,5.14E-06
1462,1.935920134,5.15E-06
8754,1.911501231,5.15E-06
25959,1.970681099,5.21E-06
7158,-0.966729593,5.21E-06
972,2.568804043,5.22E-06
83480,0.917707505,5.23E-06
961,-0.865281686,5.24E-06
100996291,5.253319483,5.25E-06
6274,3.366257234,5.27E-06
3910,2.465103812,5.31E-06
246184,1.099694058,5.31E-06
9002,3.580484124,5.31E-06
57409,1.156373871,5.32E-06
4815,-1.88515045,5.36E-06
29799,-1.349135947,5.36E-06
2535,2.24115621,5.38E-06
10494,-0.609213908,5.39E-06
105378137,7.121532912,5.40E-06
51056,1.432883514,5.40E-06
23549,0.900789518,5.41E-06
340206,5.333692872,5.44E-06
56180,1.170287667,5.48E-06
2975,-0.930331675,5.48E-06
54901,1.037695687,5.49E-06
55544,1.363830363,5.50E-06
55664,-0.878245122,5.53E-06
92922,2.034548983,5.56E-06
51252,-1.807704832,5.57E-06
2957,-0.746048411,5.57E-06
22844,-1.779994002,5.58E-06
27295,2.406305973,5.65E-06
56164,-1.768525704,5.65E-06
291,-1.162500946,5.69E-06
6606,1.11505823,5.72E-06
83482,-2.690994656,5.77E-06
51451,-0.697276727,5.82E-06
253264,2.373040455,5.83E-06
343702,-2.999893754,5.83E-06
84231,0.929403882,5.84E-06
79003,1.092848903,5.87E-06
101927832,-2.195334287,5.87E-06
5422,1.266129613,5.91E-06
219855,2.537624459,5.92E-06
55026,2.071032831,5.92E-06
51754,-1.070347488,5.95E-06
23097,-1.144522371,6.01E-06
342035,-1.919578422,6.05E-06
3091,1.669393666,6.07E-06
83463,2.401293009,6.08E-06
10672,0.97488853,6.08E-06
147694,1.113298114,6.10E-06
3315,1.979654765,6.13E-06
60489,2.44060034,6.14E-06
8409,1.565644775,6.17E-06
9819,-0.704997369,6.17E-06
3779,2.623692524,6.18E-06
643136,2.764664282,6.18E-06
10910,-0.719444551,6.18E-06
5959,2.634141987,6.18E-06
27180,2.613951273,6.19E-06
54468,0.807647105,6.19E-06
54894,-2.399980215,6.20E-06
91624,2.440185594,6.22E-06
22989,-1.977684328,6.23E-06
79784,-1.975452473,6.27E-06
4609,2.176002886,6.30E-06
84515,1.613846306,6.36E-06
54463,-1.197066718,6.38E-06
23283,-0.852533617,6.43E-06
4017,4.105669098,6.47E-06
83707,1.160275233,6.49E-06
338739,2.610997506,6.49E-06
55329,2.231686146,6.55E-06
7305,2.676815106,6.55E-06
4170,1.141843606,6.56E-06
5721,1.497470222,6.57E-06
113130,2.158167436,6.59E-06
63898,2.462716267,6.61E-06
105378622,3.20502684,6.61E-06
8438,2.258180053,6.63E-06
374872,2.406381333,6.67E-06
6193,2.278214599,6.70E-06
6202,1.779778779,6.70E-06
768097,-2.693143002,6.70E-06
10810,-1.383662662,6.72E-06
126375,1.111422504,6.73E-06
55706,0.94135419,6.74E-06
53827,2.189425366,6.75E-06
374786,-1.614943828,6.80E-06
1535,2.264055435,6.82E-06
116540,0.959334218,6.84E-06
84793,3.486423885,6.85E-06
4131,-1.36402466,6.85E-06
105378803,-2.744163081,6.86E-06
728978,-2.067462974,6.87E-06
56911,3.134961764,6.90E-06
285349,1.213400544,6.90E-06
143,1.280286825,6.91E-06
285878,-3.509850474,6.92E-06
10252,2.688340028,6.93E-06
55013,2.177788022,6.93E-06
54209,2.679544759,6.94E-06
81610,2.846864938,6.98E-06
81706,-1.60605477,7.00E-06
9475,-0.933884791,7.07E-06
221908,1.39363039,7.09E-06
51427,1.317254056,7.09E-06
9464,7.451276428,7.11E-06
3460,1.240490365,7.13E-06
160364,4.457525755,7.14E-06
2356,0.88541924,7.19E-06
8673,2.905625811,7.21E-06
11243,1.1117347,7.21E-06
26191,2.85778963,7.22E-06
4684,-1.423338036,7.27E-06
10437,2.740958466,7.28E-06
56956,5.45802436,7.29E-06
11346,-1.775122097,7.32E-06
140564,2.533462454,7.35E-06
26586,1.645199325,7.36E-06
90529,-1.848981055,7.37E-06
23091,-1.047918735,7.38E-06
1947,1.645469836,7.39E-06
5926,-0.841400218,7.40E-06
1203,1.370915299,7.41E-06
729739,3.211436471,7.41E-06
51176,2.004315486,7.42E-06
79041,-1.427588255,7.47E-06
131601,0.700236796,7.49E-06
50999,1.065205977,7.57E-06
645332,1.187526384,7.59E-06
151306,2.376209503,7.60E-06
79990,1.302716109,7.63E-06
105374952,1.696261724,7.66E-06
6217,1.837441098,7.67E-06
84908,0.895722593,7.69E-06
60686,1.029535256,7.71E-06
93621,-0.596696588,7.71E-06
157506,3.109791501,7.75E-06
6036,3.871037713,7.76E-06
2116,2.142456478,7.78E-06
79948,-2.885584583,7.80E-06
51143,-0.61423556,7.82E-06
59341,2.950176757,7.82E-06
79833,1.058284632,7.84E-06
90649,1.46594192,7.87E-06
84817,1.610922054,7.90E-06
84439,-1.641410947,7.90E-06
2551,0.792562889,7.91E-06
151649,-1.270476836,7.95E-06
1075,2.781269588,7.97E-06
7092,-2.501478984,7.99E-06
3183,0.871805286,8.00E-06
158358,-1.084615081,8.01E-06
109,-0.923562247,8.06E-06
23557,1.420074181,8.07E-06
6188,1.881863215,8.08E-06
10144,-1.016270054,8.09E-06
116362,-1.942040759,8.12E-06
7098,2.075792526,8.13E-06
161342,3.710719924,8.15E-06
342,3.251168774,8.18E-06
4952,-0.739696582,8.19E-06
79602,-0.919513622,8.19E-06
6396,0.998550747,8.24E-06
100874058,1.035937108,8.25E-06
3191,0.676907168,8.25E-06
1161,0.982292125,8.27E-06
64386,2.852475031,8.31E-06
10066,0.89849248,8.32E-06
10367,-0.824458919,8.32E-06
83483,2.845509729,8.33E-06
23049,-0.923157793,8.36E-06
154467,2.040320679,8.38E-06
2822,-1.392507216,8.39E-06
126382,1.358738017,8.45E-06
150967,-1.095113961,8.46E-06
57716,-1.400852909,8.46E-06
8357,3.323864112,8.51E-06
79980,1.406142263,8.52E-06
79652,1.838226208,8.53E-06
54939,0.966769167,8.53E-06
2950,1.257466232,8.56E-06
6161,1.618650162,8.62E-06
51760,-1.096953799,8.63E-06
3117,3.336077838,8.66E-06
84002,1.800023634,8.69E-06
706,1.895887863,8.76E-06
2189,1.490750745,8.77E-06
241,2.904850335,8.90E-06
6659,3.190622928,8.90E-06
100129482,-1.465623696,8.92E-06
672,1.5233998,8.97E-06
29843,0.945505765,8.98E-06
215,1.377217428,9.01E-06
54893,-0.996475094,9.02E-06
81832,-2.734112215,9.04E-06
25980,0.755807463,9.06E-06
10908,-0.85001934,9.12E-06
6948,1.650726732,9.15E-06
8915,0.863332982,9.18E-06
4015,4.417595383,9.22E-06
55969,1.196613567,9.22E-06
4689,2.473591601,9.24E-06
79971,1.515472676,9.27E-06
90268,0.811230937,9.31E-06
121642,1.329859827,9.33E-06
64222,1.014600898,9.39E-06
3676,3.045104655,9.41E-06
26045,-1.745674028,9.47E-06
51068,1.044126266,9.49E-06
23405,-1.066683445,9.54E-06
388407,2.80532389,9.54E-06
26123,0.98681013,9.55E-06
5803,2.359080219,9.55E-06
6121,3.744603787,9.59E-06
56034,1.888486713,9.61E-06
2213,4.579266097,9.63E-06
326624,-1.379728654,9.63E-06
1718,-1.700904322,9.64E-06
5528,-0.651396757,9.64E-06
56882,0.794157842,9.68E-06
11328,1.890563964,9.68E-06
5819,1.432703973,9.71E-06
283358,-2.010789857,9.72E-06
6205,1.789614555,9.74E-06
9477,1.82553793,9.81E-06
217,-1.095656955,9.84E-06
654817,2.288802011,9.88E-06
7138,-2.472810524,9.88E-06
3574,2.688402551,9.89E-06
376940,-0.74935788,9.93E-06
6774,0.984060328,9.93E-06
23592,-0.716591302,9.94E-06
729956,-2.552696453,9.94E-06
54069,1.184075695,9.94E-06
23584,-1.653366486,9.96E-06
195827,1.219547107,9.96E-06
6002,-1.052207731,9.97E-06
3107,2.315886179,9.99E-06
2254,-2.468185729,1.00E-05
30844,1.589982333,1.00E-05
81622,1.766735966,1.00E-05
4352,-1.679700665,1.00E-05
7915,-1.259824454,1.01E-05
25806,2.928493308,1.01E-05
26095,-2.623100088,1.02E-05
4064,2.664858919,1.02E-05
4688,2.343092586,1.02E-05
81566,-0.662190544,1.02E-05
22916,0.730778643,1.03E-05
25893,-1.989713917,1.03E-05
2202,3.401457149,1.03E-05
115761,2.682346719,1.03E-05
7298,2.197576109,1.04E-05
284385,1.367929165,1.04E-05
9235,2.935159689,1.04E-05
497190,2.918166328,1.04E-05
152877,-1.497855863,1.04E-05
689,1.048083974,1.05E-05
165,3.016938473,1.05E-05
56478,-0.757609502,1.05E-05
58488,1.344287294,1.05E-05
1376,0.765484131,1.06E-05
54751,3.343733224,1.06E-05
140838,1.021898052,1.06E-05
51260,0.903939385,1.07E-05
64175,2.000547033,1.07E-05
9826,-1.07193446,1.08E-05
1201,0.817641954,1.08E-05
3628,-0.836263159,1.08E-05
152137,1.003598413,1.08E-05
83440,1.018681083,1.08E-05
64083,0.700931785,1.09E-05
2118,3.715549272,1.09E-05
10147,-1.020474182,1.09E-05
23399,0.633505835,1.09E-05
9288,3.876244765,1.09E-05
388125,-1.976667316,1.09E-05
7752,0.692875895,1.09E-05
10179,1.117099124,1.09E-05
22913,0.829824727,1.10E-05
25932,1.551928444,1.10E-05
151126,-2.64215641,1.10E-05
10293,1.792547783,1.10E-05
51466,-1.070156364,1.11E-05
3690,3.018070625,1.11E-05
29893,1.407903475,1.11E-05
50514,3.376109831,1.11E-05
9607,-3.370345514,1.11E-05
26259,1.162118972,1.11E-05
253260,-1.068389234,1.11E-05
11326,3.698785487,1.12E-05
9255,0.747304308,1.12E-05
51249,0.737973446,1.13E-05
25886,1.812918144,1.13E-05
79228,0.984881762,1.14E-05
284565,1.400769926,1.14E-05
6868,1.004485888,1.15E-05
5279,1.125408639,1.16E-05
6556,2.985161476,1.16E-05
10791,2.577653883,1.17E-05
55166,1.474682775,1.17E-05
83695,0.964706661,1.17E-05
7570,1.089904137,1.17E-05
9147,-1.030590285,1.18E-05
5586,0.814927819,1.18E-05
25817,-1.624646297,1.18E-05
1876,0.815752641,1.18E-05
996,-0.532806323,1.19E-05
100289092,2.164533467,1.19E-05
56927,1.035300984,1.19E-05
10000,-1.350129163,1.20E-05
23521,1.732010381,1.21E-05
58473,-1.442698757,1.21E-05
91107,1.862166259,1.22E-05
81792,4.211220963,1.22E-05
11322,-1.287524072,1.22E-05
8668,1.148789587,1.22E-05
642394,-3.461542287,1.22E-05
144699,-0.865460365,1.24E-05
6786,-0.929321282,1.24E-05
54681,-0.868821561,1.24E-05
112495,0.935145735,1.25E-05
143503,4.218534931,1.25E-05
57462,-1.538277793,1.25E-05
283554,-1.311469629,1.25E-05
3796,-0.879381994,1.25E-05
6641,1.457620565,1.25E-05
54433,0.865694838,1.25E-05
8538,-2.338569878,1.25E-05
5580,-1.274575779,1.26E-05
1052,2.322108591,1.26E-05
1996,-2.335982163,1.27E-05
84656,-0.604123554,1.27E-05
51622,1.370916074,1.27E-05
4889,-3.003330619,1.28E-05
9627,2.420305123,1.28E-05
100132813,-2.072890788,1.29E-05
771,3.894375575,1.29E-05
9554,0.649654082,1.30E-05
401492,3.542851277,1.30E-05
10962,-1.393982965,1.30E-05
5352,2.191577136,1.30E-05
26253,4.137856119,1.30E-05
65249,1.417256124,1.30E-05
5097,-1.317109079,1.30E-05
284417,3.847885744,1.30E-05
283194,3.459672733,1.32E-05
65059,-1.258005078,1.33E-05
84501,-1.282101468,1.34E-05
3145,1.182719952,1.35E-05
653082,-2.028991773,1.35E-05
9124,2.366586293,1.36E-05
23603,1.108948142,1.36E-05
57002,1.429234016,1.37E-05
2302,4.59816423,1.37E-05
5931,0.74513125,1.38E-05
6117,0.825067654,1.38E-05
3310,3.262968428,1.38E-05
4218,0.807161601,1.38E-05
440288,1.330565906,1.38E-05
3430,2.261274903,1.39E-05
10342,0.627559401,1.39E-05
121340,-2.53365413,1.39E-05
768,5.368465284,1.40E-05
150368,2.187658046,1.40E-05
653361,2.314160293,1.41E-05
197370,0.939908683,1.41E-05
84674,2.208377566,1.41E-05
9333,5.342854522,1.42E-05
285527,-0.897465176,1.42E-05
23385,0.836546887,1.42E-05
345630,-2.197219666,1.42E-05
715,3.150249261,1.42E-05
6039,2.485627641,1.43E-05
4329,-1.096603014,1.43E-05
22895,-2.613365193,1.43E-05
10491,1.05877882,1.44E-05
100506144,1.806661051,1.44E-05
7850,5.520769163,1.44E-05
11078,1.104576807,1.44E-05
9260,1.888276856,1.44E-05
1603,1.221892706,1.45E-05
205717,-0.959065764,1.45E-05
641,2.074204459,1.46E-05
3899,-1.737182327,1.46E-05
23041,-0.713834158,1.47E-05
123041,-2.263208835,1.48E-05
6890,2.443168143,1.49E-05
57622,-1.261129707,1.49E-05
115560,1.355975488,1.50E-05
79930,1.984946984,1.50E-05
31,-0.952102498,1.50E-05
6251,1.039544845,1.50E-05
80835,2.397116155,1.51E-05
132158,1.539186741,1.51E-05
9518,4.203536588,1.51E-05
3068,0.872653391,1.52E-05
168850,0.794012239,1.52E-05
91351,1.718982694,1.52E-05
3381,5.933138433,1.53E-05
101929147,1.135043969,1.53E-05
1287,-1.742898217,1.53E-05
10903,1.72734382,1.54E-05
6222,2.150470407,1.54E-05
387103,2.246693185,1.54E-05
7412,2.989057697,1.55E-05
2844,-0.803874044,1.55E-05
9909,-0.846838077,1.55E-05
441027,-1.323635811,1.56E-05
81894,-0.699190501,1.56E-05
9332,4.621963423,1.58E-05
71,0.9415286,1.58E-05
4736,1.508728685,1.59E-05
100293516,1.310891036,1.60E-05
84061,1.406287386,1.60E-05
118460,-0.750051736,1.61E-05
3579,3.680222183,1.61E-05
26471,2.027231168,1.62E-05
4176,1.712695645,1.62E-05
6444,-2.418288662,1.62E-05
84034,2.675393597,1.62E-05
3242,4.593085504,1.63E-05
10490,-0.712989054,1.64E-05
58190,1.014893991,1.65E-05
101928725,-1.17096477,1.65E-05
84100,-0.928367773,1.66E-05
51499,1.32012211,1.66E-05
54892,1.607902754,1.67E-05
1207,0.842300202,1.67E-05
162517,3.665212478,1.67E-05
7114,1.794524029,1.68E-05
6125,1.671691237,1.68E-05
79792,2.213895253,1.68E-05
56833,3.501341645,1.68E-05
3925,-1.321021122,1.69E-05
7805,2.335734231,1.70E-05
283971,3.343780947,1.73E-05
3486,4.470068828,1.73E-05
64921,-0.934753475,1.74E-05
25940,-0.62397869,1.75E-05
5010,-2.323454419,1.75E-05
3487,2.625207496,1.75E-05
4292,0.656620366,1.76E-05
714,2.592638652,1.76E-05
81847,-0.718439395,1.76E-05
7091,-1.058334472,1.76E-05
3216,6.729685275,1.76E-05
4597,-1.019804324,1.77E-05
6233,1.445284605,1.78E-05
6441,-2.05335784,1.78E-05
7005,2.129381792,1.78E-05
11222,0.76623542,1.78E-05
84876,1.495813458,1.79E-05
746,1.20126325,1.79E-05
63826,1.049767233,1.80E-05
1519,1.370216839,1.80E-05
